Threshold,Accuracy,Balanced_Accuracy,Precision,Recall,F1_Score,F2_Score,ROC_AUC,MCC,Actual_Positive_Rate,Predicted_Positive_Rate,Predicted_Positive_Count,Is_Controlled_Candidate,Selected,Selection_Method
0.3122613388618584,0.4329608938547486,0.5106398378691372,0.1267605633802817,0.6136363636363636,0.21011673151750973,0.34704370179948585,0.5141140706427331,0.014232538434910487,0.12290502793296089,0.5949720670391061,213,False,False,
0.31367629425622107,0.43575418994413406,0.5122321945570354,0.12735849056603774,0.6136363636363636,0.2109375,0.3479381443298969,0.5141140706427331,0.016344859044360605,0.12290502793296089,0.5921787709497207,212,False,False,
0.31509124965058377,0.4441340782122905,0.5170092646207296,0.1291866028708134,0.6136363636363636,0.2134387351778656,0.35064935064935066,0.5141140706427331,0.022658983250890958,0.12290502793296089,0.5837988826815642,209,False,False,
0.3165062050449464,0.44692737430167595,0.5186016213086277,0.12980769230769232,0.6136363636363636,0.21428571428571427,0.3515625,0.5141140706427331,0.024756808636955514,0.12290502793296089,0.5810055865921788,208,False,False,
0.31792116043930907,0.44692737430167595,0.5186016213086277,0.12980769230769232,0.6136363636363636,0.21428571428571427,0.3515625,0.5141140706427331,0.024756808636955514,0.12290502793296089,0.5810055865921788,208,False,False,
0.3193361158336717,0.4553072625698324,0.5136074116965836,0.12807881773399016,0.5909090909090909,0.21052631578947367,0.34300791556728233,0.5141140706427331,0.018033615869080505,0.12290502793296089,0.5670391061452514,203,False,False,
0.32075107122803437,0.4581005586592179,0.5054284887087435,0.125,0.5681818181818182,0.20491803278688525,0.3324468085106383,0.5141140706427331,0.0071788777123997635,0.12290502793296089,0.5586592178770949,200,False,False,
0.322166026622397,0.4553072625698324,0.48429357266936884,0.116751269035533,0.5227272727272727,0.1908713692946058,0.30831099195710454,0.5141140706427331,-0.020732540199627458,0.12290502793296089,0.5502793296089385,197,False,False,
0.32358098201675967,0.46368715083798884,0.4890706427330631,0.11855670103092783,0.5227272727272727,0.19327731092436976,0.3108108108108108,0.5141140706427331,-0.014404327654587799,0.12290502793296089,0.5418994413407822,194,False,False,
0.3249959374111223,0.4664804469273743,0.4906629994209612,0.11917098445595854,0.5227272727272727,0.1940928270042194,0.3116531165311653,0.5141140706427331,-0.012300079460832192,0.12290502793296089,0.5391061452513967,193,False,False,
0.32641089280548496,0.4720670391061452,0.4938477127967574,0.12041884816753927,0.5227272727272727,0.19574468085106383,0.3133514986376022,0.5141140706427331,-0.008098094490262298,0.12290502793296089,0.5335195530726257,191,False,False,
0.32782584819984767,0.4748603351955307,0.49544006948465547,0.12105263157894737,0.5227272727272727,0.19658119658119658,0.31420765027322406,0.5141140706427331,-0.005999954286236728,0.12290502793296089,0.5307262569832403,190,False,False,
0.3292408035942103,0.4748603351955307,0.49544006948465547,0.12105263157894737,0.5227272727272727,0.19658119658119658,0.31420765027322406,0.5141140706427331,-0.005999954286236728,0.12290502793296089,0.5307262569832403,190,False,False,
0.33065575898857297,0.48044692737430167,0.49862478286045164,0.12234042553191489,0.5227272727272727,0.19827586206896552,0.3159340659340659,0.5141140706427331,-0.0018083773090929846,0.12290502793296089,0.5251396648044693,188,False,False,
0.33207071438293567,0.48324022346368717,0.5002171395483497,0.12299465240641712,0.5227272727272727,0.19913419913419914,0.3168044077134986,0.5141140706427331,0.00028545734991551006,0.12290502793296089,0.5223463687150838,187,False,False,
0.3334856697772983,0.4972067039106145,0.5081789229878402,0.12637362637362637,0.5227272727272727,0.20353982300884957,0.32122905027932963,0.5141140706427331,0.010742991916962178,0.12290502793296089,0.5083798882681564,182,False,False,
0.33490062517166097,0.5083798882681564,0.5145483497394325,0.12921348314606743,0.5227272727272727,0.2072072072072072,0.3248587570621469,0.5141140706427331,0.01910682989188933,0.12290502793296089,0.4972067039106145,178,True,False,
0.3363155805660236,0.5139664804469274,0.5177330631152287,0.13068181818181818,0.5227272727272727,0.20909090909090908,0.32670454545454547,0.5141140706427331,0.02329232760757286,0.12290502793296089,0.49162011173184356,176,True,False,
0.33773053596038627,0.5195530726256983,0.5209177764910249,0.13218390804597702,0.5227272727272727,0.21100917431192662,0.32857142857142857,0.5141140706427331,0.027482304074070367,0.12290502793296089,0.4860335195530726,174,True,False,
0.3391454913547489,0.5251396648044693,0.5143312101910829,0.12941176470588237,0.5,0.205607476635514,0.3179190751445087,0.5141140706427331,0.018845195115811102,0.12290502793296089,0.4748603351955307,170,True,False,
0.34056044674911157,0.5279329608938548,0.5159235668789809,0.1301775147928994,0.5,0.20657276995305165,0.3188405797101449,0.5141140706427331,0.020945332537834722,0.12290502793296089,0.4720670391061452,169,True,False,
0.3419754021434742,0.5335195530726257,0.5191082802547771,0.1317365269461078,0.5,0.20853080568720378,0.3206997084548105,0.5141140706427331,0.025151728769755844,0.12290502793296089,0.4664804469273743,167,True,False,
0.34339035753783687,0.5391061452513967,0.5222929936305732,0.13333333333333333,0.5,0.21052631578947367,0.3225806451612903,0.5141140706427331,0.02936763158090167,0.12290502793296089,0.46089385474860334,165,True,False,
0.34480531293219957,0.5391061452513967,0.5222929936305732,0.13333333333333333,0.5,0.21052631578947367,0.3225806451612903,0.5141140706427331,0.02936763158090167,0.12290502793296089,0.46089385474860334,165,True,False,
0.3462202683265622,0.5418994413407822,0.5238853503184713,0.13414634146341464,0.5,0.21153846153846154,0.3235294117647059,0.5141140706427331,0.0314796564636687,0.12290502793296089,0.4581005586592179,164,True,False,
0.34763522372092487,0.5502793296089385,0.5286624203821656,0.13664596273291926,0.5,0.2146341463414634,0.3264094955489614,0.5141140706427331,0.03783449732282246,0.12290502793296089,0.44972067039106145,161,True,False,
0.3490501791152876,0.5502793296089385,0.5286624203821656,0.13664596273291926,0.5,0.2146341463414634,0.3264094955489614,0.5141140706427331,0.03783449732282246,0.12290502793296089,0.44972067039106145,161,True,False,
0.3504651345096502,0.5558659217877095,0.5318471337579618,0.13836477987421383,0.5,0.21674876847290642,0.3283582089552239,0.5141140706427331,0.04208878699572928,0.12290502793296089,0.4441340782122905,159,True,False,
0.35188008990401287,0.5614525139664804,0.535031847133758,0.14012738853503184,0.5,0.21890547263681592,0.3303303303303303,0.5141140706427331,0.04635924346522401,0.12290502793296089,0.43854748603351956,157,True,False,
0.3532950452983755,0.5614525139664804,0.5252605674580197,0.13548387096774195,0.4772727272727273,0.21105527638190955,0.31722054380664655,0.5141140706427331,0.03347729754419732,0.12290502793296089,0.4329608938547486,155,True,False,
0.35471000069273817,0.5810055865921788,0.5364070642733063,0.14189189189189189,0.4772727272727273,0.21875,0.32407407407407407,0.5141140706427331,0.04854743773214911,0.12290502793296089,0.4134078212290503,148,True,False,
0.3561249560871008,0.5949720670391061,0.5443688477127968,0.14685314685314685,0.4772727272727273,0.22459893048128343,0.329153605015674,0.5141140706427331,0.05948562914302475,0.12290502793296089,0.3994413407821229,143,True,False,
0.35753991148146347,0.6145251396648045,0.5555153445280834,0.15441176470588236,0.4772727272727273,0.23333333333333334,0.33653846153846156,0.5141140706427331,0.0751083559723067,0.12290502793296089,0.37988826815642457,136,True,False,
0.3589548668758261,0.6229050279329609,0.5602924145917776,0.15789473684210525,0.4772727272727273,0.23728813559322035,0.33980582524271846,0.5141140706427331,0.08193449008602897,0.12290502793296089,0.3715083798882682,133,True,True,CONTROLLED_F2
0.36036982227018877,0.6284916201117319,0.5537058482918356,0.15503875968992248,0.45454545454545453,0.23121387283236994,0.32786885245901637,0.5141140706427331,0.07345648490899863,0.12290502793296089,0.36033519553072624,129,True,False,
0.3617847776645514,0.6340782122905028,0.5568905616676317,0.15748031496062992,0.45454545454545453,0.23391812865497075,0.33003300330033003,0.5141140706427331,0.07808246748121901,0.12290502793296089,0.3547486033519553,127,True,False,
0.3631997330589141,0.6368715083798883,0.5584829183555298,0.15873015873015872,0.45454545454545453,0.23529411764705882,0.33112582781456956,0.5141140706427331,0.08041201206678585,0.12290502793296089,0.35195530726256985,126,True,False,
0.36461468845327677,0.6368715083798883,0.5487116386797916,0.1532258064516129,0.4318181818181818,0.2261904761904762,0.31666666666666665,0.5141140706427331,0.06722566799375829,0.12290502793296089,0.3463687150837989,124,True,False,
0.3660296438476394,0.6452513966480447,0.5437174290677476,0.15126050420168066,0.4090909090909091,0.22085889570552147,0.3050847457627119,0.5141140706427331,0.060940125017597144,0.12290502793296089,0.3324022346368715,119,True,False,
0.3674445992420021,0.6480446927374302,0.5159959467284307,0.13392857142857142,0.3409090909090909,0.19230769230769232,0.2604166666666667,0.5141140706427331,0.022654503168016385,0.12290502793296089,0.3128491620111732,112,True,False,
0.3688595546363648,0.659217877094972,0.5223653734800231,0.1388888888888889,0.3409090909090909,0.19736842105263158,0.2640845070422535,0.5141140706427331,0.03199745454072097,0.12290502793296089,0.3016759776536313,108,True,False,
0.3702745100307274,0.659217877094972,0.5125940938042849,0.1320754716981132,0.3181818181818182,0.18666666666666668,0.24822695035460993,0.5141140706427331,0.018114855690770763,0.12290502793296089,0.29608938547486036,106,True,False,
0.37168946542509007,0.6620111731843575,0.5044151708164447,0.1262135922330097,0.29545454545454547,0.17687074829931973,0.23297491039426524,0.5141140706427331,0.006404422370367098,0.12290502793296089,0.2877094972067039,103,True,False,
0.3731044208194527,0.664804469273743,0.5060075275043427,0.12745098039215685,0.29545454545454547,0.1780821917808219,0.23381294964028776,0.5141140706427331,0.008739706680698872,0.12290502793296089,0.2849162011173184,102,True,False,
0.37451937621381537,0.6675977653631285,0.4880573248407643,0.1134020618556701,0.25,0.15602836879432624,0.20146520146520147,0.5141140706427331,-0.01764479661588793,0.12290502793296089,0.2709497206703911,97,False,False,
0.375934331608178,0.6703910614525139,0.47987840185292413,0.10638297872340426,0.22727272727272727,0.14492753623188406,0.18518518518518517,0.5141140706427331,-0.030027400674142623,0.12290502793296089,0.26256983240223464,94,False,False,
0.37734928700254067,0.6703910614525139,0.47987840185292413,0.10638297872340426,0.22727272727272727,0.14492753623188406,0.18518518518518517,0.5141140706427331,-0.030027400674142623,0.12290502793296089,0.26256983240223464,94,False,False,
0.3787642423969033,0.6815642458100558,0.4764765489287782,0.10227272727272728,0.20454545454545456,0.13636363636363635,0.17045454545454544,0.5141140706427331,-0.03587558373191394,0.12290502793296089,0.24581005586592178,88,False,False,
0.380179197791266,0.6843575418994413,0.47806890561667637,0.10344827586206896,0.20454545454545456,0.13740458015267176,0.17110266159695817,0.5141140706427331,-0.03357663658482645,0.12290502793296089,0.2430167597765363,87,False,False,
0.38159415318562867,0.6871508379888268,0.47966126230457445,0.10465116279069768,0.20454545454545456,0.13846153846153847,0.1717557251908397,0.5141140706427331,-0.03126161970679001,0.12290502793296089,0.24022346368715083,86,False,False,
0.3830091085799913,0.6843575418994413,0.46829762594093804,0.09411764705882353,0.18181818181818182,0.12403100775193798,0.1532567049808429,0.5141140706427331,-0.04892402253158727,0.12290502793296089,0.23743016759776536,85,False,False,
