Date,Set,LSTM_Probability,Actual
2024-08-27,Test,0.53094196,0
2024-08-28,Test,0.53195035,0
2024-08-29,Test,0.534559,0
2024-08-30,Test,0.53639364,0
2024-08-31,Test,0.5351522,0
2024-09-01,Test,0.5319845,0
2024-09-02,Test,0.5301587,0
2024-09-03,Test,0.5272473,0
2024-09-04,Test,0.5261631,0
2024-09-05,Test,0.5219826,1
2024-09-06,Test,0.5209799,0
2024-09-07,Test,0.519753,0
2024-09-08,Test,0.51889944,1
2024-09-09,Test,0.5174365,0
2024-09-10,Test,0.51576924,0
2024-09-11,Test,0.51323974,0
2024-09-12,Test,0.5101947,1
2024-09-13,Test,0.50517684,0
2024-09-14,Test,0.4990309,0
2024-09-15,Test,0.4932567,0
2024-09-16,Test,0.4902394,1
2024-09-17,Test,0.48824486,0
2024-09-18,Test,0.48892954,0
2024-09-19,Test,0.48858654,0
2024-09-20,Test,0.49218518,0
2024-09-21,Test,0.49745357,0
2024-09-22,Test,0.5029051,0
2024-09-23,Test,0.5083378,0
2024-09-24,Test,0.5125056,0
2024-09-25,Test,0.51506954,0
2024-09-26,Test,0.51888007,0
2024-09-27,Test,0.51979864,0
2024-09-28,Test,0.51620096,0
2024-09-29,Test,0.5118998,1
2024-09-30,Test,0.50764126,1
2024-10-01,Test,0.5062962,0
2024-10-02,Test,0.5053084,0
2024-10-03,Test,0.50384367,0
2024-10-04,Test,0.5011765,0
2024-10-05,Test,0.49451256,0
2024-10-06,Test,0.4849125,0
2024-10-07,Test,0.47265297,0
2024-10-08,Test,0.46301776,0
2024-10-09,Test,0.45349833,0
2024-10-10,Test,0.45063454,1
2024-10-11,Test,0.44734022,0
2024-10-12,Test,0.44270402,0
2024-10-13,Test,0.43600434,1
2024-10-14,Test,0.4295964,0
2024-10-15,Test,0.42465213,0
2024-10-16,Test,0.42609394,0
2024-10-17,Test,0.43089247,0
2024-10-18,Test,0.4376527,0
2024-10-19,Test,0.44393036,0
2024-10-20,Test,0.45126364,0
2024-10-21,Test,0.45827058,0
2024-10-22,Test,0.46786696,0
2024-10-23,Test,0.47740638,0
2024-10-24,Test,0.48793778,0
2024-10-25,Test,0.49469027,0
2024-10-26,Test,0.49669614,0
2024-10-27,Test,0.49558663,0
2024-10-28,Test,0.4926463,1
2024-10-29,Test,0.48342565,0
2024-10-30,Test,0.47638848,0
2024-10-31,Test,0.47122172,0
2024-11-01,Test,0.47047034,0
2024-11-02,Test,0.47147998,0
2024-11-03,Test,0.4716793,0
2024-11-04,Test,0.470831,0
2024-11-05,Test,0.4720242,1
2024-11-06,Test,0.4714889,0
2024-11-07,Test,0.47116214,0
2024-11-08,Test,0.46869907,0
2024-11-09,Test,0.4708514,1
2024-11-10,Test,0.47383896,1
2024-11-11,Test,0.48053262,0
2024-11-12,Test,0.49354237,0
2024-11-13,Test,0.5119338,1
2024-11-14,Test,0.5349647,1
2024-11-15,Test,0.55951875,0
2024-11-16,Test,0.58103776,0
2024-11-17,Test,0.59732485,0
2024-11-18,Test,0.6100181,0
2024-11-19,Test,0.6207148,0
2024-11-20,Test,0.6271672,1
2024-11-21,Test,0.6272245,0
2024-11-22,Test,0.6280005,0
2024-11-23,Test,0.628101,0
2024-11-24,Test,0.6268929,1
2024-11-25,Test,0.6236415,0
2024-11-26,Test,0.61864376,1
2024-11-27,Test,0.61315775,0
2024-11-28,Test,0.6035168,0
2024-11-29,Test,0.591167,0
2024-11-30,Test,0.5751817,0
2024-12-01,Test,0.5584741,0
2024-12-02,Test,0.5429627,0
2024-12-03,Test,0.53007525,0
2024-12-04,Test,0.518867,0
2024-12-05,Test,0.5084439,1
2024-12-06,Test,0.50312984,0
2024-12-07,Test,0.49980235,0
2024-12-08,Test,0.49651864,1
2024-12-09,Test,0.49324265,0
2024-12-10,Test,0.4959881,1
2024-12-11,Test,0.50100875,0
2024-12-12,Test,0.50243706,0
2024-12-13,Test,0.50369954,0
2024-12-14,Test,0.503376,0
2024-12-15,Test,0.5038245,0
2024-12-16,Test,0.50401604,0
2024-12-17,Test,0.5071354,1
2024-12-18,Test,0.5113177,0
2024-12-19,Test,0.51555836,0
2024-12-20,Test,0.5230958,0
2024-12-21,Test,0.5282583,0
2024-12-22,Test,0.5312562,0
2024-12-23,Test,0.5320761,1
2024-12-24,Test,0.5336776,0
2024-12-25,Test,0.5338868,1
2024-12-26,Test,0.52908385,0
2024-12-27,Test,0.5260638,0
2024-12-28,Test,0.52475816,0
2024-12-29,Test,0.52374923,0
